,adult,budget,genres,id,imdb_id,original_title,overview,poster_path,revenue,title,vote_average,vote_count,imdbURL,tmdbURL,ImageURL
2142,FALSE,0,"Fantasy, Comedy, Science Fiction",11597,tt0105629,Toys,"Leslie Zevo is a fun-loving inventor who must save his late father's toy factory from his evil uncle, Leland, a war-mongering general who rules the operation with an iron fist and builds weapons disguised as toys.",/ea5W7Py440QZS38B6TaX1ja1TlN.jpg,23278931,Toys,5,173,https://www.imdb.com/title/tt0105629/,https://www.themoviedb.org/movie/11597,https://image.tmdb.org/t/p/w92/ea5W7Py440QZS38B6TaX1ja1TlN.jpg
2143,FALSE,0,Drama,218624,tt0082172,Choices,"A popular high school student seems to have it all; a spot on the football team, the love of playing music in the school orchestra and a girlfriend.  His world seems to come apart when the school doctor discovers he is partially deaf, causing him to be cut from the football team on the advice of the doctor.  The student's friends fight to keep him on the team; while he struggles with his problem by withdrawing from everything he loves and starts falling in with the wrong crowd.",/sBil9Kaknw9njsOyLEcICIQgl8l.jpg,0,Choices,0,0,https://www.imdb.com/title/tt0082172/,https://www.themoviedb.org/movie/218624,https://image.tmdb.org/t/p/w92/sBil9Kaknw9njsOyLEcICIQgl8l.jpg
2144,FALSE,0,Comedy,47947,tt0084938,Young Doctors in Love,"An ""Airplane!""-style spoof of hospital soap operas: a brilliant young trainee can't stand the sight of blood; a doctor romances the head nurse in order to get the key to the drugs cabinet; there's a mafioso on the loose disguised as a woman - in other words all the usual ingredients present and correct, though in this case the laughs are intentional.",/9tiVp0TJRNcxrswAtOMKHa9OTmO.jpg,30688860,Young Doctors in Love,5.2,13,https://www.imdb.com/title/tt0084938/,https://www.themoviedb.org/movie/47947,https://image.tmdb.org/t/p/w92/9tiVp0TJRNcxrswAtOMKHa9OTmO.jpg
2145,FALSE,800000,"Horror, Science Fiction",48311,tt0084472,Parasite,"Paul Dean has created a deadly parasite that is now attached to his stomach. He and his female companion, Patricia Welles, must find a way to destroy it while also trying to avoid Ricus, his rednecks, and an evil government agent named Merchant.",/eeUsgJrjZIMRFOVIOzFVERsQiPV.jpg,7000000,Parasite,5.1,8,https://www.imdb.com/title/tt0084472/,https://www.themoviedb.org/movie/48311,https://image.tmdb.org/t/p/w92/eeUsgJrjZIMRFOVIOzFVERsQiPV.jpg
2146,FALSE,0,"Comedy, Drama, Music, Romance",44772,tt0087810,No Small Affair,"The 16 years old amateur photographer Charles accidentally takes a photo of Laura - and falls in love with her, when he develops the picture. He finds out that she works as singer in a bar, but is about to be thrown out. Although rejected at first by the 23 years old, he wants to help her and starts an ad campaign behind her back... with unexpected results.",/s2VU2KPRZrLOvvALKo2Y39Z2SbL.jpg,0,No Small Affair,5.4,13,https://www.imdb.com/title/tt0087810/,https://www.themoviedb.org/movie/44772,https://image.tmdb.org/t/p/w92/s2VU2KPRZrLOvvALKo2Y39Z2SbL.jpg
2147,FALSE,0,"Comedy, Romance",14347,tt0086973,Blame It on Rio,"Matthew Hollis is man on holiday in Rio with his best friend. Both men have teenage daughters with them. When Matthew falls for his best friend's amorous daughter named Jennifer, they embark on a secret, if slightly one-sided relationship. Jennifer's father is furious when he finds out about the 'older man' in his daughter's life, and sets out to hunt him down with the aid of Matthew!",/34Rg7Eh9TxdKweL0Ugba0HElgAF.jpg,18600000,Blame It on Rio,5.9,49,https://www.imdb.com/title/tt0086973/,https://www.themoviedb.org/movie/14347,https://image.tmdb.org/t/p/w92/34Rg7Eh9TxdKweL0Ugba0HElgAF.jpg
2148,FALSE,0,"Crime, Drama",41090,tt0092225,Wisdom,"Unable to find work after a past felony, graduate John Wisdom and his girlfriend embark on a cross-country bank-robbing spree in order to aid American farmers.",/6Srtr5FffISxMcrc2y8TN5Wclcv.jpg,0,Wisdom,5.9,15,https://www.imdb.com/title/tt0092225/,https://www.themoviedb.org/movie/41090,https://image.tmdb.org/t/p/w92/6Srtr5FffISxMcrc2y8TN5Wclcv.jpg
2149,FALSE,0,"Drama, Comedy, Romance, Family",18282,tt0091680,One Crazy Summer,An aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers.,/fFqMnlM6C2wLLbtno6LO5PtuRO6.jpg,0,One Crazy Summer,6.4,54,https://www.imdb.com/title/tt0091680/,https://www.themoviedb.org/movie/18282,https://image.tmdb.org/t/p/w92/fFqMnlM6C2wLLbtno6LO5PtuRO6.jpg
2150,FALSE,0,"Comedy, Drama, Romance",18169,tt0090583,About Last Night...,"A man and woman meet and try to have a romantic affair, despite their personal problems and the interference of their disapproving friends.",/mBHRjyhRG01MGyv5re7xvGLgVWB.jpg,38702310,About Last Night...,5.6,51,https://www.imdb.com/title/tt0090583/,https://www.themoviedb.org/movie/18169,https://image.tmdb.org/t/p/w92/mBHRjyhRG01MGyv5re7xvGLgVWB.jpg
2151,FALSE,0,"Horror, Thriller, Mystery, Fantasy",11082,tt0096073,The Seventh Sign,"Abby is a pregnant woman with a curious new boarder in the apartment over her garage. Turns out he's heaven-sent and is speeding along the Apocalypse by bloodying rivers, egging on plagues and following scripture word for word.",/9wwLewNiWka1moftFwphXVWX5ng.jpg,18875011,The Seventh Sign,5.9,79,https://www.imdb.com/title/tt0096073/,https://www.themoviedb.org/movie/11082,https://image.tmdb.org/t/p/w92/9wwLewNiWka1moftFwphXVWX5ng.jpg
2152,FALSE,20000000,"Comedy, Crime, Drama",5971,tt0098625,We're No Angels,Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,/9he4Lp6Wkc9X7O46wMn92Ei6lB1.jpg,0,We're No Angels,5.6,106,https://www.imdb.com/title/tt0098625/,https://www.themoviedb.org/movie/5971,https://image.tmdb.org/t/p/w92/9he4Lp6Wkc9X7O46wMn92Ei6lB1.jpg
2153,FALSE,40000000,"Comedy, Adventure",11933,tt0102558,Nothing but Trouble,"While attempting to seduce gorgeous lawyer Diane Lightson, wealthy gadabout Chris Thorne agrees to drive her to Atlantic City, N.J. But, when some reckless driving draws the attention of a deeply critical cop, they and the flamboyant ""Brazillionaires"" who tagged along end up in the court of a grotesque and vengeful judge, who has a special vendetta against the wealthy and erudite.",/6gWVNDugHkBlSQSsoe6OmbaFasE.jpg,8479793,Nothing but Trouble,5,88,https://www.imdb.com/title/tt0102558/,https://www.themoviedb.org/movie/11933,https://image.tmdb.org/t/p/w92/6gWVNDugHkBlSQSsoe6OmbaFasE.jpg
2154,FALSE,0,"Fantasy, Comedy, Science Fiction, Romance",20096,tt0101523,The Butcher's Wife,"A clairvoyant woman thinks that she's met her future husband because she's seen him in a dream. They marry and he takes her back to his butcher shop in New York city, where her powers tend to influence everyone she meets while working in the shop. Through her advice, she helps others and eventually finds the true man of her dreams.",/8p7xXAqM9KS9VGMQj5ey6llIwRs.jpg,0,The Butcher's Wife,5.6,35,https://www.imdb.com/title/tt0101523/,https://www.themoviedb.org/movie/20096,https://image.tmdb.org/t/p/w92/8p7xXAqM9KS9VGMQj5ey6llIwRs.jpg
2155,FALSE,8000000,"Mystery, Thriller",30815,tt0102469,Mortal Thoughts,"A loathsome man ends up dead, but it's not clear who's to blame. If ever a person got what he deserved, it's James Urbanksi, an abusive drunk who steals from his wife, Joyce, and promises her close friend Cynthia Kellogg that she'll be the next target of his rage. At a group outing, James bleeds to death after someone cuts his throat. But because he's such a terrible human being, police aren't sure which of his acquaintances decided to kill him.",/xXWYaBHxe5qxkADZeNfdfpb8Yj.jpg,0,Mortal Thoughts,5.3,43,https://www.imdb.com/title/tt0102469/,https://www.themoviedb.org/movie/30815,https://image.tmdb.org/t/p/w92/xXWYaBHxe5qxkADZeNfdfpb8Yj.jpg
2156,FALSE,40000000,Drama,881,tt0104257,A Few Good Men,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",/WgWLwk55YaXFZdlMnPJTKlxGcz.jpg,243240178,A Few Good Men,7.1,899,https://www.imdb.com/title/tt0104257/,https://www.themoviedb.org/movie/881,https://image.tmdb.org/t/p/w92/WgWLwk55YaXFZdlMnPJTKlxGcz.jpg
2157,FALSE,38000000,Drama,4478,tt0107211,Indecent Proposal,"Robert Redford stars as billionaire John Gage, who offers a down-on-his-luck yuppie husband (Woody Harrelson) $1 million for the opportunity to spend the night with the man's wife (Demi Moore).",/tBsmJ9owjjnT4rO4kE1mOzxQAJc.jpg,266614059,Indecent Proposal,5.8,300,https://www.imdb.com/title/tt0107211/,https://www.themoviedb.org/movie/4478,https://image.tmdb.org/t/p/w92/tBsmJ9owjjnT4rO4kE1mOzxQAJc.jpg
2158,FALSE,0,"Drama, Romance",22318,tt0120788,Permanent Midnight,"Ben Stiller plays comedy writer Jerry Stahl, whose $6000-a-week heroin habit had him taking his infant daughter along on his drug runs and doing smack during TV script conferences. Departing detox, Stahl explores memories with survivor Kitty, who listens patiently to Stahl's flashback. Other women in Stahl's life are his British wife Sandra and his agent Vola.",/vbI0JizS0SmWzRm9wQXqjcL3mVz.jpg,0,Permanent Midnight,6,32,https://www.imdb.com/title/tt0120788/,https://www.themoviedb.org/movie/22318,https://image.tmdb.org/t/p/w92/vbI0JizS0SmWzRm9wQXqjcL3mVz.jpg
2159,FALSE,0,"Drama, Romance",53113,tt0120776,One True Thing,A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.,/6pW6exNLIhh8Y8iGStDGFpE3L7.jpg,0,One True Thing,6.2,27,https://www.imdb.com/title/tt0120776/,https://www.themoviedb.org/movie/53113,https://image.tmdb.org/t/p/w92/6pW6exNLIhh8Y8iGStDGFpE3L7.jpg
2160,FALSE,33000000,"Action, Comedy, Crime, Thriller",2109,tt0120812,Rush Hour,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.",/jdfxpW5LF36sHsHjyH8CMBEG4TF.jpg,244386864,Rush Hour,6.8,1254,https://www.imdb.com/title/tt0120812/,https://www.themoviedb.org/movie/2109,https://image.tmdb.org/t/p/w92/jdfxpW5LF36sHsHjyH8CMBEG4TF.jpg
2161,FALSE,0,Drama,122289,tt0113658,Lilian's Story,"For forty years Lilian Singer has been locked up in a 'loony bin' by her father. Her release is eventually secured by her eccentric Aunt Kitty and her brother, John. Lilian starts to carve out a place for herself. As she explores Sydney and the people who live and work around her she sees others looking for love. Lilian shows us it is never too late to change your life and that even unusual choices can bring contentment.",/7sl2VNfEPR2JnGhF0yZ1P4uT9de.jpg,0,Lilian's Story,6,2,https://www.imdb.com/title/tt0113658/,https://www.themoviedb.org/movie/122289,https://image.tmdb.org/t/p/w92/7sl2VNfEPR2JnGhF0yZ1P4uT9de.jpg
2162,FALSE,2000000,"Action, Adventure, Science Fiction",24746,tt0118736,Six-String Samurai,"In a post-apocalyptic world where the Russians have taken over a nuked USA and Elvis is king of Lost Vegas, Buddy is a '50s rocker and wandering warrior rolled into one, too-cool package. Armed with his six-string in one hand and his sword in the other, Buddy is on his way to Vegas to succeed Elvis as King. Along the way, he saves an orphan who decides to tag along.",/8uTLYIaRBx1xZ1WXO5ksuAmqTW7.jpg,124494,Six-String Samurai,5.8,36,https://www.imdb.com/title/tt0118736/,https://www.themoviedb.org/movie/24746,https://image.tmdb.org/t/p/w92/8uTLYIaRBx1xZ1WXO5ksuAmqTW7.jpg
2163,FALSE,0,Drama,72987,tt0120835,A Soldier's Daughter Never Cries,"This fictionalized story, based on the family life of writer James Jones, is an emotional slice-of-life story. Jones is portrayed here portrayed as Bill Willis, a former war hero turned author who combats alcoholism and is starting to experience health problems. Living in France with his wife, daughter, and an adopted son, the family travels an unconventional road which casts them as outsiders to others. Preaching a sexual freedom, his daughter's sexual discovery begins at an early age and betrays her when the family moves to Hanover in America. Her overt sexuality clashes with the values of her teenage American peers and gives her a problematic reputation. Meanwhile, her brooding brother copes with his own interior pain regarding his past, only comfortable communicating within the domestic space.",/gdHuZl5pbHN8xOyapiozZ1CWuzg.jpg,1782005,A Soldier's Daughter Never Cries,7,5,https://www.imdb.com/title/tt0120835/,https://www.themoviedb.org/movie/72987,https://image.tmdb.org/t/p/w92/gdHuZl5pbHN8xOyapiozZ1CWuzg.jpg
2164,FALSE,0,"Comedy, Drama",193103,tt0120162,Somewhere in the City,"The film portrays life of New York City's Lower East Side inhabitants. Introvert therapist Betty is befriended with Chinese immigrant Lu Lu, leftist radical Che is also Lu Lu's friend. Italian immigrant and wife of supervisor of building where they all live, Marta, is having an affair with her neighbour Frankie who likes scams. One of his scams goes terribly wrong.",/ayTWXXVfvoVrmHe9g18c7ecpVMw.jpg,0,Somewhere in the City,0,0,https://www.imdb.com/title/tt0120162/,https://www.themoviedb.org/movie/193103,https://image.tmdb.org/t/p/w92/ayTWXXVfvoVrmHe9g18c7ecpVMw.jpg
2165,FALSE,55000000,"Action, Thriller, Crime, Adventure",8195,tt0122690,Ronin,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case.",/UoFUXemMYGKuCN01Y111JlPjjr.jpg,41610884,Ronin,6.8,670,https://www.imdb.com/title/tt0122690/,https://www.themoviedb.org/movie/8195,https://image.tmdb.org/t/p/w92/UoFUXemMYGKuCN01Y111JlPjjr.jpg
2166,FALSE,14000000,"Horror, Thriller",9877,tt0146336,Urban Legend,"There's a campus killer on the loose who's making urban legends, like the one about eating pop rocks and soda at the same time will make your stomach explode and the one about a psycho with an axe stepping into the backseat of your car at the gas station when not looking, into reality.",/2oIf0ibr0zlhuhgbOwFSHimh7P6.jpg,72527595,Urban Legend,5.6,293,https://www.imdb.com/title/tt0146336/,https://www.themoviedb.org/movie/9877,https://image.tmdb.org/t/p/w92/2oIf0ibr0zlhuhgbOwFSHimh7P6.jpg
2167,FALSE,0,"Comedy, Crime, Drama, Thriller",26618,tt0118863,Clay Pigeons,"Clay is a young man in a small town who witnesses his friend, Earl kill himself because of the ongoing affair that Clay was having with the man's wife, Amanda. Feeling guilty, Clay now resists the widow when she presses him to continue with their sexual affairs. Clay inadvertently befriends a serial killer named Lester Long, who murders the widow in an attempt to ""help"" his ""fishing buddy.""",/titlFNXp9nATuiyOr0Q3QCKW7IW.jpg,0,Clay Pigeons,6.3,39,https://www.imdb.com/title/tt0118863/,https://www.themoviedb.org/movie/26618,https://image.tmdb.org/t/p/w92/titlFNXp9nATuiyOr0Q3QCKW7IW.jpg
2168,FALSE,0,"Drama, Thriller, Crime",21132,tt0119802,Monument Ave.,"Bobby O'Grady a low level member of a Boston Irish gang run by Jackie O'Hara. Jackie demands absolute, total loyalty to him. When Jackie kills one of Bobby's buddies, Teddy, Bobby and others have to keep it an absolute secret, even from their and Teddy's relatives.",/hWthx3bzq6FoDUxu0bqZIwQqrSq.jpg,0,Monument Ave.,6.3,8,https://www.imdb.com/title/tt0119802/,https://www.themoviedb.org/movie/21132,https://image.tmdb.org/t/p/w92/hWthx3bzq6FoDUxu0bqZIwQqrSq.jpg
2169,FALSE,0,Comedy,11855,tt0126604,Pecker,"A Baltimore sandwich shop employee becomes an overnight sensation when photographs he's taken of his weird family become the latest rage in the art world. The young man is called ""Pecker"" because he pecks at his food like a bird.",/zU37bUEGBuX7c7j6l04lMyn2M0m.jpg,0,Pecker,6,52,https://www.imdb.com/title/tt0126604/,https://www.themoviedb.org/movie/11855,https://image.tmdb.org/t/p/w92/zU37bUEGBuX7c7j6l04lMyn2M0m.jpg
2170,FALSE,25000000,"Adventure, Drama, Romance",24016,tt0100594,The Sheltering Sky,"An American couple (John Malkovich, Debra Winger) drift toward emptiness in postwar North Africa.",/tT0YkWpOYM8YpG8GTJQ2qXjhqRa.jpg,2075084,The Sheltering Sky,6.4,51,https://www.imdb.com/title/tt0100594/,https://www.themoviedb.org/movie/24016,https://image.tmdb.org/t/p/w92/tT0YkWpOYM8YpG8GTJQ2qXjhqRa.jpg
2171,FALSE,0,"Drama, Foreign",14785,tt0109206,Bandit Queen,"Born a lower-caste girl in rural India's patriarchal society, ""married"" at 11, repeatedly raped and brutalized, Phooland Devi finds freedom only as an avenging warrior, the eponymous Bandit Queen. Devi becomes a kind a bloody Robin Hood; this extraordinary biographical film offers both a vivid portrait of a driven woman and a savage critique of the society that made her.",/zoYg9IliZbCWYxDg4LTCnlEn7JO.jpg,399,Bandit Queen,7.1,11,https://www.imdb.com/title/tt0109206/,https://www.themoviedb.org/movie/14785,https://image.tmdb.org/t/p/w92/zoYg9IliZbCWYxDg4LTCnlEn7JO.jpg
2172,FALSE,0,Drama,14794,tt0063850,If....,"The film is a caustic portrait of a traditional English boys’ boarding school, where social hierarchy reigns supreme and power remains in the hands of distanced and ineffectual teachers and callously vicious prefects in the Upper Sixth. But three Lower Sixth students, leader Mick Travis (Malcolm McDowell),  Wallace (Richard Warwick) and Johnny (David Wood) decide on a shocking course of action to redress the balance of privilege once and for all.",/cR4v6Ph37Zedmg7KEKO2VC5tkga.jpg,500000,If....,7.2,80,https://www.imdb.com/title/tt0063850/,https://www.themoviedb.org/movie/14794,https://image.tmdb.org/t/p/w92/cR4v6Ph37Zedmg7KEKO2VC5tkga.jpg
2173,FALSE,0,"Comedy, Horror",3486,tt0080731,The Fiendish Plot of Dr. Fu Manchu,"Fu Manchu's 168th birthday celebration is dampened when a hapless flunky spills Fu's age-regressing elixir vitae. Fu sends his lackeys to round up ingredients for a new batch of elixir, starting with the Star of Leningrad diamond, nabbed from a Soviet exhibition in Washington. The FBI sends agents Capone and Williams to England to confer with Nayland Smith, an expert on Fu.",/pXdDEY47CTvGgkz3XC06mV3F98L.jpg,0,The Fiendish Plot of Dr. Fu Manchu,4.4,12,https://www.imdb.com/title/tt0080731/,https://www.themoviedb.org/movie/3486,https://image.tmdb.org/t/p/w92/pXdDEY47CTvGgkz3XC06mV3F98L.jpg
2174,FALSE,23000000,"Science Fiction, Mystery, Horror",11071,tt0047573,Them!,Nuclear tests in the desert result in the growth of gigantic mutant ants who menace cities in the American south-west as a team of investigators and the army search for a way to control their spread in this Cold War-era monster film.,/ndYEgAzS01AlrUr4yetiJYOVMz1.jpg,0,Them!,6.8,111,https://www.imdb.com/title/tt0047573/,https://www.themoviedb.org/movie/11071,https://image.tmdb.org/t/p/w92/ndYEgAzS01AlrUr4yetiJYOVMz1.jpg
2175,FALSE,15000000,"Horror, Mystery, Science Fiction",1091,tt0084787,The Thing,Scientists in the Antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills.,/s5fH3GqFcHbi2F0NSBSh4KRNTc0.jpg,19629760,The Thing,7.8,1629,https://www.imdb.com/title/tt0084787/,https://www.themoviedb.org/movie/1091,https://image.tmdb.org/t/p/w92/s5fH3GqFcHbi2F0NSBSh4KRNTc0.jpg
2176,FALSE,8000000,"Comedy, Drama",10403,tt0105151,The Player,A Hollywood studio executive is being sent death threats by a writer whose script he rejected - but which one?,/g20oPyKrX317mRpOV5skpdQqf3p.jpg,21706101,The Player,6.9,169,https://www.imdb.com/title/tt0105151/,https://www.themoviedb.org/movie/10403,https://image.tmdb.org/t/p/w92/g20oPyKrX317mRpOV5skpdQqf3p.jpg
2177,FALSE,10000000,"Comedy, Drama, Romance",11337,tt0081554,Stardust Memories,"While attending a retrospect of his work, a filmmaker recalls his life and his loves: the inspirations for his films.",/97Xg6j23ddpQVxlain2vTMmzDdK.jpg,10389003,Stardust Memories,6.9,96,https://www.imdb.com/title/tt0081554/,https://www.themoviedb.org/movie/11337,https://image.tmdb.org/t/p/w92/97Xg6j23ddpQVxlain2vTMmzDdK.jpg
2178,FALSE,20000000,"Fantasy, Drama, Romance",162,tt0099487,Edward Scissorhands,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,/kgLTB53HinftRRwhft7yrUOclDC.jpg,53000000,Edward Scissorhands,7.5,3731,https://www.imdb.com/title/tt0099487/,https://www.themoviedb.org/movie/162,https://image.tmdb.org/t/p/w92/kgLTB53HinftRRwhft7yrUOclDC.jpg
2179,FALSE,12000000,"Comedy, Romance",25723,tt0117276,Overnight Delivery,"A man suspects his girlfriend of being unfaithful. So he sends her a letter, but than finds out that he was wrong. He has 24 hours to stop the package, prevent a disaster, and fall in love. The only problem is the delivery man will not stop until the package has been delivered.",/eaQDlBPTdvgWkr7jxzlKd5pBd4u.jpg,0,Overnight Delivery,5.8,24,https://www.imdb.com/title/tt0117276/,https://www.themoviedb.org/movie/25723,https://image.tmdb.org/t/p/w92/eaQDlBPTdvgWkr7jxzlKd5pBd4u.jpg
2180,FALSE,0,Drama,73351,tt0144604,Shadrach,"In 1935, 99-year-old former slave Shadrach asks to be buried on the soil where he was born to slavery, and that land is owned by the large Dabney family, consisting of Vernon, Trixie and their seven children, and to bury a black man on that land is a violation of strict Virginia law.",/ll0OF0HyXuPrSBf5R0UfdMfQ9Au.jpg,0,Shadrach,6.6,4,https://www.imdb.com/title/tt0144604/,https://www.themoviedb.org/movie/73351,https://image.tmdb.org/t/p/w92/ll0OF0HyXuPrSBf5R0UfdMfQ9Au.jpg
2181,FALSE,60000000,"Adventure, Animation, Comedy, Family",8916,tt0120587,Antz,"In this animated hit, a neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army.",/3biVcPu5hrfKUMC73sTFq17dmmS.jpg,171757863,Antz,6,1320,https://www.imdb.com/title/tt0120587/,https://www.themoviedb.org/movie/8916,https://image.tmdb.org/t/p/w92/3biVcPu5hrfKUMC73sTFq17dmmS.jpg
2182,FALSE,0,Comedy,28134,tt0120823,The Impostors,"In an attempt to resurrect the slapstick comedy of Laurel and Hardy or The Marx Brothers, Stanley Tucci and Oliver Platt team-up as two out-of-work actors who accidentally stow away on a ship to hide from a drunken, belligerent lead actor who has sworn to kill them for belittling his talents.",/5HWt9UOZAqVzxOrv1ZH5g3RfxKX.jpg,2197921,The Impostors,6,18,https://www.imdb.com/title/tt0120823/,https://www.themoviedb.org/movie/28134,https://image.tmdb.org/t/p/w92/5HWt9UOZAqVzxOrv1ZH5g3RfxKX.jpg
2183,FALSE,17000000,Comedy,9429,tt0120770,A Night at the Roxbury,"Despite being well into adulthood, brothers Doug and Steve Butabi still live at home and work in the flower shop owned by their dad. They exist only to hit on women at discos, though they're routinely unsuccessful until a chance run-in with Richard Grieco gets them inside the swank Roxbury club. Mistaken for high rollers, they meet their dream women, Vivica and Cambi, and resolve to open a club of their own.",/2FtgYPCD47IZ1yUgr05Zn87M98o.jpg,30331165,A Night at the Roxbury,5.9,202,https://www.imdb.com/title/tt0120770/,https://www.themoviedb.org/movie/9429,https://image.tmdb.org/t/p/w92/2FtgYPCD47IZ1yUgr05Zn87M98o.jpg
2184,FALSE,85000000,"Drama, Fantasy, Romance",12159,tt0120889,What Dreams May Come,"Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven.",/rNQH6Q8RPXD59aqGckST3CKQbCf.jpg,71485043,What Dreams May Come,6.8,596,https://www.imdb.com/title/tt0120889/,https://www.themoviedb.org/movie/12159,https://image.tmdb.org/t/p/w92/rNQH6Q8RPXD59aqGckST3CKQbCf.jpg
2185,FALSE,1100000,Horror,27791,tt0124102,Strangeland,"A pierced and tattooed sadist, Captain Howdy, trolls the Internet for naive teens, luring them to his home to torture and defile them. When Howdy kidnaps and tortures the daughter of police Detective Mike Gage, he is caught. Deemed insane, he is sent to an asylum but is released soon after, seemingly better. However, Gage knows it is only a matter of time before Howdy strikes again, and he's ready to unleash his own form of retribution when the time comes.",/4N5c0y9ab4rbz9un65waaBKWIhq.jpg,631221,Strangeland,4.7,36,https://www.imdb.com/title/tt0124102/,https://www.themoviedb.org/movie/27791,https://image.tmdb.org/t/p/w92/4N5c0y9ab4rbz9un65waaBKWIhq.jpg
2186,FALSE,0,Comedy,43106,tt0052607,The Battle of the Sexes,"Angela Barrows is a man-eating business woman sent by her American employer to investigate their export opportunities in Edinburgh. En route she meets Robert MacPherson a businessman who asks for her help to bring his company into the 20th Century. The staff, led by Mr Martin has other ideas though, and a battle between the old and new business methods soon breaks out.",/ezlxZUaH6DiiRRsOlMl8xoMwy5R.jpg,0,The Battle of the Sexes,7.2,7,https://www.imdb.com/title/tt0052607/,https://www.themoviedb.org/movie/43106,https://image.tmdb.org/t/p/w92/ezlxZUaH6DiiRRsOlMl8xoMwy5R.jpg
2187,FALSE,947000,Comedy,30197,tt0063462,The Producers,"Broadway producer, Max Bialystock and his accountant, Leo Bloom plan to make money by charming little old ladies to invest in a production many times over what it will actually cost, and then put on a sure-fire flop, so nobody will ask for their money back – and what can be a more certain flop than a tasteless musical celebrating Hitler.",/xgKikS0QQcWS1CvhjbemeoBFd32.jpg,0,The Producers,7.3,177,https://www.imdb.com/title/tt0063462/,https://www.themoviedb.org/movie/30197,https://image.tmdb.org/t/p/w92/xgKikS0QQcWS1CvhjbemeoBFd32.jpg
2188,FALSE,11000000,Comedy,10156,tt0082517,History of the World: Part I,"An uproarious version of history that proves nothing is sacred – not even the Roman Empire, the French Revolution and the Spanish Inquisition.",/6jOfKftlw1M5cT2oijL3U1Lt6Up.jpg,31672907,History of the World: Part I,6.5,205,https://www.imdb.com/title/tt0082517/,https://www.themoviedb.org/movie/10156,https://image.tmdb.org/t/p/w92/6jOfKftlw1M5cT2oijL3U1Lt6Up.jpg
2189,FALSE,11000000,"Comedy, Drama",10377,tt0104952,My Cousin Vinny,"Two carefree pals traveling through Alabama are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend , to try his first case, it's a real shock - for him and the Deep South!",/zcd2U5BAP0rYOucfcj8nE4VVVKC.jpg,64088552,My Cousin Vinny,7.3,393,https://www.imdb.com/title/tt0104952/,https://www.themoviedb.org/movie/10377,https://image.tmdb.org/t/p/w92/zcd2U5BAP0rYOucfcj8nE4VVVKC.jpg
2190,FALSE,2200000,"Drama, Music",3121,tt0073440,Nashville,This movie tells the intersecting stories of various people connected to the music business in Nashville. Barbara Jean is the reigning queen of Nashville but is near collapse. Linnea and Delbert Reese have a shaky marriage and 2 deaf children. Opal is a British journalist touring the area. These and other stories come together in a dramatic climax.,/bGnArVmtOqBqU5TDGi5DewcDKQd.jpg,0,Nashville,7.2,79,https://www.imdb.com/title/tt0073440/,https://www.themoviedb.org/movie/3121,https://image.tmdb.org/t/p/w92/bGnArVmtOqBqU5TDGi5DewcDKQd.jpg
2191,FALSE,0,"TV Movie, Drama",4975,tt0119577,Love Is the Devil: Study for a Portrait of Francis Bacon,"Biography of the British painter Francis Bacon. The movie focuses on his relationship with George Dyer, his lover. Dyer was a former small time crook.",/wRYFf3o6JP4ezL5Ci8yF8m7EHf6.jpg,0,Love Is the Devil: Study for a Portrait of Francis Bacon,6.7,19,https://www.imdb.com/title/tt0119577/,https://www.themoviedb.org/movie/4975,https://image.tmdb.org/t/p/w92/wRYFf3o6JP4ezL5Ci8yF8m7EHf6.jpg
